osmid,y,x,street_count,highway,geometry
353753300,45.6191435,25.6335353,3,,POINT (25.6335353 45.6191435)
353753306,45.6194528,25.6330374,3,,POINT (25.6330374 45.6194528)
353753315,45.6183174,25.632385,4,,POINT (25.632385 45.6183174)
353753324,45.6175806,25.6329212,3,,POINT (25.6329212 45.6175806)
353753328,45.6162325,25.6337596,1,,POINT (25.6337596 45.6162325)
353753330,45.6186773,25.6329558,3,,POINT (25.6329558 45.6186773)
353753354,45.61855,25.6376462,3,,POINT (25.6376462 45.61855)
353753358,45.6176866,25.6337775,4,,POINT (25.6337775 45.6176866)
353753361,45.6174297,25.6330211,3,,POINT (25.6330211 45.6174297)
353753364,45.6170883,25.6313748,3,,POINT (25.6313748 45.6170883)
353753367,45.61712,25.6332075,3,,POINT (25.6332075 45.61712)
353753371,45.6166037,25.631561,3,,POINT (25.631561 45.6166037)
353753377,45.6176858,25.6311762,3,,POINT (25.6311762 45.6176858)
353753384,45.6161305,25.6319901,3,,POINT (25.6319901 45.6161305)
353753458,45.6148584,25.6356111,3,,POINT (25.6356111 45.6148584)
353753462,45.6166644,25.633494,3,,POINT (25.633494 45.6166644)
353753476,45.6162111,25.6318483,3,,POINT (25.6318483 45.6162111)
353753498,45.6179268,25.6347587,3,,POINT (25.6347587 45.6179268)
353753509,45.619322,25.6345098,3,,POINT (25.6345098 45.619322)
353753514,45.6182173,25.6360346,3,,POINT (25.6360346 45.6182173)
353753525,45.6191797,25.6356432,3,,POINT (25.6356432 45.6191797)
353753529,45.6194366,25.6336549,3,,POINT (25.6336549 45.6194366)
353753547,45.6194117,25.6372102,3,,POINT (25.6372102 45.6194117)
353753552,45.6193007,25.6366793,3,,POINT (25.6366793 45.6193007)
353753580,45.6208428,25.6341998,3,,POINT (25.6341998 45.6208428)
353753584,45.6228117,25.6357867,3,,POINT (25.6357867 45.6228117)
353753625,45.6190888,25.6396348,3,,POINT (25.6396348 45.6190888)
353753633,45.6185796,25.6412026,3,,POINT (25.6412026 45.6185796)
353753640,45.6205585,25.6367456,3,,POINT (25.6367456 45.6205585)
353753643,45.6208606,25.6381558,3,,POINT (25.6381558 45.6208606)
353753648,45.6215663,25.6378661,3,,POINT (25.6378661 45.6215663)
353753651,45.6212695,25.6364527,3,,POINT (25.6364527 45.6212695)
353753658,45.6198284,25.6385924,4,,POINT (25.6385924 45.6198284)
353753662,45.619258,25.6372831,3,,POINT (25.6372831 45.619258)
353753666,45.6195929,25.6380443,3,,POINT (25.6380443 45.6195929)
353753680,45.6178164,25.6393171,3,,POINT (25.6393171 45.6178164)
353753689,45.6182821,25.6378112,3,,POINT (25.6378112 45.6182821)
353753695,45.6179532,25.639676,4,,POINT (25.639676 45.6179532)
353753703,45.616843,25.6405893,3,,POINT (25.6405893 45.616843)
353754533,45.6183512,25.6406896,3,,POINT (25.6406896 45.6183512)
353754534,45.6172949,25.6416193,3,,POINT (25.6416193 45.6172949)
353754535,45.6162857,25.6393622,3,,POINT (25.6393622 45.6162857)
353754537,45.6167797,25.640445,3,,POINT (25.640445 45.6167797)
353754538,45.6155542,25.6415177,3,,POINT (25.6415177 45.6155542)
353754540,45.6180565,25.6433555,3,,POINT (25.6433555 45.6180565)
353754542,45.6171269,25.6412365,3,,POINT (25.6412365 45.6171269)
353754543,45.6156736,25.642512,3,,POINT (25.642512 45.6156736)
353754544,45.617461,25.641998,3,,POINT (25.641998 45.617461)
353754546,45.6159075,25.643435,3,,POINT (25.643435 45.6159075)
353754549,45.6177776,25.6427197,3,,POINT (25.6427197 45.6177776)
353754552,45.6161364,25.6441954,3,,POINT (25.6441954 45.6161364)
353756300,45.6171419,25.6477687,3,,POINT (25.6477687 45.6171419)
353756305,45.6171865,25.6493348,3,,POINT (25.6493348 45.6171865)
353756311,45.6174004,25.6474018,3,,POINT (25.6474018 45.6174004)
353756318,45.6165264,25.6304287,3,,POINT (25.6304287 45.6165264)
353756481,45.6154825,25.6304272,3,,POINT (25.6304272 45.6154825)
353756910,45.6148608,25.6362146,3,,POINT (25.6362146 45.6148608)
353756912,45.6140281,25.6368418,1,,POINT (25.6368418 45.6140281)
353756913,45.6149796,25.6369581,3,,POINT (25.6369581 45.6149796)
353756916,45.6141332,25.6375368,3,,POINT (25.6375368 45.6141332)
353756922,45.6129553,25.6388392,1,,POINT (25.6388392 45.6129553)
353756925,45.6153459,25.6388106,3,,POINT (25.6388106 45.6153459)
354413181,45.5976996,25.5523746,4,,POINT (25.5523746 45.5976996)
354425205,45.5955282,25.5533799,3,,POINT (25.5533799 45.5955282)
354439774,45.5967958,25.5598021,1,,POINT (25.5598021 45.5967958)
354451315,45.5918405,25.5575708,1,,POINT (25.5575708 45.5918405)
354451348,45.5937016,25.5558218,3,,POINT (25.5558218 45.5937016)
354456096,45.5935432,25.5569242,3,,POINT (25.5569242 45.5935432)
354459426,45.59284,25.5565496,3,,POINT (25.5565496 45.59284)
354466912,45.5883836,25.5512978,2,,POINT (25.5512978 45.5883836)
354466932,45.5883661,25.5520854,2,,POINT (25.5520854 45.5883661)
354470767,45.5912869,25.5504939,3,,POINT (25.5504939 45.5912869)
354486427,45.5941811,25.5478428,3,,POINT (25.5478428 45.5941811)
354831713,45.6487243,25.6303578,1,,POINT (25.6303578 45.6487243)
354831719,45.6485024,25.6341852,2,,POINT (25.6341852 45.6485024)
354831721,45.6478168,25.6335653,3,,POINT (25.6335653 45.6478168)
354831722,45.6479337,25.6309018,3,,POINT (25.6309018 45.6479337)
354831730,45.6437052,25.6346311,3,,POINT (25.6346311 45.6437052)
354831732,45.6436534,25.6366318,3,,POINT (25.6366318 45.6436534)
354831772,45.6419341,25.6376675,3,,POINT (25.6376675 45.6419341)
354832127,45.6479875,25.6354092,1,,POINT (25.6354092 45.6479875)
354832816,45.6451256,25.63381,3,,POINT (25.63381 45.6451256)
354832953,45.6448934,25.6333675,3,,POINT (25.6333675 45.6448934)
354833004,45.6449075,25.6318341,3,,POINT (25.6318341 45.6449075)
354833037,45.6468307,25.6367324,3,,POINT (25.6367324 45.6468307)
354833062,45.6482935,25.6340765,3,,POINT (25.6340765 45.6482935)
354833307,45.6415,25.6376599,3,,POINT (25.6376599 45.6415)
354833434,45.6458687,25.6337019,3,,POINT (25.6337019 45.6458687)
355952137,45.6178219,25.6514499,3,,POINT (25.6514499 45.6178219)
355978242,45.6219942,25.6361451,3,crossing,POINT (25.6361451 45.6219942)
355980161,45.6187098,25.6387406,4,,POINT (25.6387406 45.6187098)
355988952,45.6209803,25.6342757,3,,POINT (25.6342757 45.6209803)
355990512,45.6520708,25.5857529,3,,POINT (25.5857529 45.6520708)
355990520,45.6527105,25.5872198,3,,POINT (25.5872198 45.6527105)
355991549,45.6586995,25.5804205,3,,POINT (25.5804205 45.6586995)
355992754,45.6622473,25.5816064,3,,POINT (25.5816064 45.6622473)
355992756,45.6616932,25.5787745,3,,POINT (25.5787745 45.6616932)
355994483,45.6666782,25.590018,3,,POINT (25.590018 45.6666782)
355994486,45.6685065,25.58783,3,,POINT (25.58783 45.6685065)
355994491,45.6682354,25.5865671,3,,POINT (25.5865671 45.6682354)
355994494,45.6661042,25.5874894,3,,POINT (25.5874894 45.6661042)
355994496,45.6679591,25.5852801,3,,POINT (25.5852801 45.6679591)
355994500,45.6658107,25.5862292,3,,POINT (25.5862292 45.6658107)
355994503,45.6676921,25.5840364,3,,POINT (25.5840364 45.6676921)
355994505,45.6655342,25.5849806,3,,POINT (25.5849806 45.6655342)
355995361,45.6677903,25.5818217,3,,POINT (25.5818217 45.6677903)
355995544,45.6648278,25.5767448,3,,POINT (25.5767448 45.6648278)
355995546,45.6650923,25.5779129,3,,POINT (25.5779129 45.6650923)
355995548,45.6644651,25.5755047,3,,POINT (25.5755047 45.6644651)
355995550,45.666627,25.5755789,3,,POINT (25.5755789 45.666627)
355995551,45.6648493,25.5748174,3,,POINT (25.5748174 45.6648493)
355996309,45.665766,25.5692971,3,,POINT (25.5692971 45.665766)
355996312,45.6649695,25.5699979,3,,POINT (25.5699979 45.6649695)
355996315,45.6636805,25.5670054,3,,POINT (25.5670054 45.6636805)
355997037,45.6521723,25.5856358,3,,POINT (25.5856358 45.6521723)
355997039,45.6513709,25.5845944,4,,POINT (25.5845944 45.6513709)
355999833,45.6506106,25.5840133,3,,POINT (25.5840133 45.6506106)
356000566,45.6510656,25.5829071,3,,POINT (25.5829071 45.6510656)
356000607,45.6550406,25.5791269,5,,POINT (25.5791269 45.6550406)
356005270,45.6343184,25.5778818,3,,POINT (25.5778818 45.6343184)
356005274,45.634251,25.5777878,3,,POINT (25.5777878 45.634251)
356005276,45.6339776,25.5770277,3,,POINT (25.5770277 45.6339776)
356008205,45.6351851,25.583731,3,,POINT (25.583731 45.6351851)
356008211,45.6356518,25.5822539,3,,POINT (25.5822539 45.6356518)
356008223,45.6348098,25.5818218,3,,POINT (25.5818218 45.6348098)
356008241,45.6333589,25.5809334,4,,POINT (25.5809334 45.6333589)
356008260,45.6337814,25.5819393,3,,POINT (25.5819393 45.6337814)
356009516,45.632628,25.5752505,4,,POINT (25.5752505 45.632628)
356017469,45.6675341,25.6044817,3,,POINT (25.6044817 45.6675341)
356017470,45.6679498,25.6045358,3,,POINT (25.6045358 45.6679498)
356017473,45.6681752,25.60456,3,,POINT (25.60456 45.6681752)
356017479,45.6692699,25.6046937,3,,POINT (25.6046937 45.6692699)
356017482,45.6693059,25.6041783,4,,POINT (25.6041783 45.6693059)
356017483,45.6696383,25.5993454,4,,POINT (25.5993454 45.6696383)
356022364,45.6681736,25.6012685,3,,POINT (25.6012685 45.6681736)
356022377,45.6680537,25.6003251,3,,POINT (25.6003251 45.6680537)
356022401,45.6681428,25.5991174,4,,POINT (25.5991174 45.6681428)
356022441,45.66851,25.5948346,3,,POINT (25.5948346 45.66851)
356022447,45.6684649,25.5943746,3,,POINT (25.5943746 45.6684649)
356022480,45.6682001,25.593976,3,,POINT (25.593976 45.6682001)
356022505,45.6709796,25.5929035,1,,POINT (25.5929035 45.6709796)
356022536,45.6683957,25.5937043,3,,POINT (25.5937043 45.6683957)
356022543,45.6737042,25.5966872,4,,POINT (25.5966872 45.6737042)
356022548,45.6712488,25.5963232,4,,POINT (25.5963232 45.6712488)
356022579,45.6668065,25.5956255,2,,POINT (25.5956255 45.6668065)
356022629,45.6710125,25.59959,4,traffic_signals,POINT (25.59959 45.6710125)
356022633,45.6706884,25.6043711,3,,POINT (25.6043711 45.6706884)
356022640,45.6705438,25.6060284,3,,POINT (25.6060284 45.6705438)
356025183,45.6681353,25.6074276,3,,POINT (25.6074276 45.6681353)
356025187,45.6679872,25.6083311,3,,POINT (25.6083311 45.6679872)
356025190,45.6677392,25.6083261,3,,POINT (25.6083261 45.6677392)
356025213,45.6670887,25.6098447,3,,POINT (25.6098447 45.6670887)
356219647,45.6573816,25.6280245,4,,POINT (25.6280245 45.6573816)
356219648,45.6576353,25.6290029,4,,POINT (25.6290029 45.6576353)
356219650,45.6578843,25.6299633,3,,POINT (25.6299633 45.6578843)
356219655,45.6554764,25.6256557,3,,POINT (25.6256557 45.6554764)
356219656,45.6559971,25.6276362,3,,POINT (25.6276362 45.6559971)
356219658,45.6557287,25.6266034,3,,POINT (25.6266034 45.6557287)
356219660,45.6559635,25.6311201,3,,POINT (25.6311201 45.6559635)
356219661,45.65555,25.6290302,3,,POINT (25.6290302 45.65555)
356221535,45.6630648,25.6301217,3,,POINT (25.6301217 45.6630648)
356221541,45.6555134,25.6322267,3,,POINT (25.6322267 45.6555134)
356221542,45.6558796,25.6336574,3,,POINT (25.6336574 45.6558796)
356221544,45.6564216,25.6316681,3,,POINT (25.6316681 45.6564216)
356221546,45.6569912,25.6336843,3,,POINT (25.6336843 45.6569912)
356221547,45.6557565,25.6331458,3,,POINT (25.6331458 45.6557565)
356221550,45.6567034,25.6325986,4,,POINT (25.6325986 45.6567034)
356221551,45.6622235,25.6294313,3,,POINT (25.6294313 45.6622235)
356221553,45.6610285,25.630103,3,,POINT (25.630103 45.6610285)
356221555,45.6608689,25.6273178,3,,POINT (25.6273178 45.6608689)
356221560,45.6625804,25.6304009,3,,POINT (25.6304009 45.6625804)
356221561,45.6595495,25.6321834,3,,POINT (25.6321834 45.6595495)
356221563,45.6601793,25.6343476,3,,POINT (25.6343476 45.6601793)
356221565,45.6615165,25.6315559,3,,POINT (25.6315559 45.6615165)
356221566,45.6596748,25.6326241,3,,POINT (25.6326241 45.6596748)
356221568,45.6617857,25.6324339,3,,POINT (25.6324339 45.6617857)
356221570,45.659937,25.6335297,3,,POINT (25.6335297 45.659937)
356221573,45.6609496,25.6329365,3,,POINT (25.6329365 45.6609496)
356221577,45.6579241,25.6339334,1,,POINT (25.6339334 45.6579241)
356221580,45.6581751,25.6340296,3,,POINT (25.6340296 45.6581751)
356221582,45.6593567,25.6333599,3,,POINT (25.6333599 45.6593567)
356221595,45.6598049,25.6330876,4,,POINT (25.6330876 45.6598049)
356221597,45.6595997,25.6342368,3,,POINT (25.6342368 45.6595997)
356221622,45.6619654,25.6344443,3,,POINT (25.6344443 45.6619654)
356221624,45.6628403,25.6337646,3,,POINT (25.6337646 45.6628403)
356221630,45.6644045,25.6335865,3,,POINT (25.6335865 45.6644045)
356221633,45.6626501,25.6331103,3,,POINT (25.6331103 45.6626501)
356221651,45.6626343,25.6310647,3,,POINT (25.6310647 45.6626343)
356222429,45.6490938,25.6428826,3,,POINT (25.6428826 45.6490938)
356222434,45.6479998,25.6434444,3,,POINT (25.6434444 45.6479998)
356222435,45.6485577,25.6439708,3,,POINT (25.6439708 45.6485577)
356222442,45.6477409,25.6467634,4,,POINT (25.6467634 45.6477409)
356222445,45.6475673,25.6449026,3,,POINT (25.6449026 45.6475673)
356222448,45.6473984,25.6473422,3,,POINT (25.6473422 45.6473984)
356222460,45.6490203,25.6519687,3,,POINT (25.6519687 45.6490203)
356222462,45.6479153,25.6520386,4,,POINT (25.6520386 45.6479153)
356222465,45.6479202,25.6511755,3,,POINT (25.6511755 45.6479202)
356222470,45.6479428,25.6446716,3,,POINT (25.6446716 45.6479428)
356222471,45.6484841,25.6460128,3,,POINT (25.6460128 45.6484841)
356222473,45.6484853,25.6450171,3,,POINT (25.6450171 45.6484853)
356222474,45.6479724,25.645002,3,,POINT (25.645002 45.6479724)
356224287,45.6715116,25.5671578,4,,POINT (25.5671578 45.6715116)
356224289,45.6707006,25.5660954,3,,POINT (25.5660954 45.6707006)
356224377,45.6836394,25.5836926,3,,POINT (25.5836926 45.6836394)
356224378,45.683744,25.5820225,3,,POINT (25.5820225 45.683744)
356285149,45.6586197,25.5929584,3,,POINT (25.5929584 45.6586197)
370102331,45.621239,25.5945431,1,,POINT (25.5945431 45.621239)
393776478,45.6484846,25.6357333,3,,POINT (25.6357333 45.6484846)
393777193,45.6464983,25.6349099,4,,POINT (25.6349099 45.6464983)
393777945,45.6454174,25.6328159,4,,POINT (25.6328159 45.6454174)
393778479,45.6412327,25.6371582,3,,POINT (25.6371582 45.6412327)
405741356,45.6372867,25.6322208,3,,POINT (25.6322208 45.6372867)
405741371,45.6390646,25.6336072,3,,POINT (25.6336072 45.6390646)
405741373,45.6374985,25.6364023,3,,POINT (25.6364023 45.6374985)
405741377,45.6374774,25.6374453,3,,POINT (25.6374453 45.6374774)
405741399,45.6390238,25.6396638,3,,POINT (25.6396638 45.6390238)
406404355,45.6403876,25.6202141,3,,POINT (25.6202141 45.6403876)
406431814,45.6477247,25.6303906,2,,POINT (25.6303906 45.6477247)
406431817,45.6475736,25.6305409,3,,POINT (25.6305409 45.6475736)
406443128,45.6491099,25.6342787,2,,POINT (25.6342787 45.6491099)
406449085,45.6367585,25.636373,3,,POINT (25.636373 45.6367585)
406534132,45.6376232,25.6339528,3,,POINT (25.6339528 45.6376232)
406534148,45.6372518,25.6337076,3,,POINT (25.6337076 45.6372518)
406569384,45.6453626,25.6370983,3,,POINT (25.6370983 45.6453626)
406569388,45.6450346,25.6372774,2,,POINT (25.6372774 45.6450346)
406569398,45.6419828,25.6385137,3,,POINT (25.6385137 45.6419828)
406569405,45.6447809,25.6359531,3,,POINT (25.6359531 45.6447809)
406569407,45.6450053,25.6362633,3,,POINT (25.6362633 45.6450053)
406569413,45.6450121,25.63719,3,,POINT (25.63719 45.6450121)
406569422,45.6438076,25.6377813,3,,POINT (25.6377813 45.6438076)
406569424,45.6437321,25.6378337,3,,POINT (25.6378337 45.6437321)
406569447,45.6423105,25.6382511,3,,POINT (25.6382511 45.6423105)
406569450,45.6432263,25.6369043,3,,POINT (25.6369043 45.6432263)
406569453,45.6433878,25.6372441,3,,POINT (25.6372441 45.6433878)
406569465,45.6454979,25.6375211,3,,POINT (25.6375211 45.6454979)
406590466,45.6491687,25.6352175,3,,POINT (25.6352175 45.6491687)
415396444,45.6589222,25.5556746,3,,POINT (25.5556746 45.6589222)
415396448,45.6582395,25.555984,3,,POINT (25.555984 45.6582395)
415552771,45.6610095,25.5507592,3,,POINT (25.5507592 45.6610095)
415552785,45.6612861,25.551048,3,,POINT (25.551048 45.6612861)
420365545,45.6605629,25.5573111,3,,POINT (25.5573111 45.6605629)
420365548,45.6604277,25.5576461,3,,POINT (25.5576461 45.6604277)
420365550,45.6604848,25.5577279,3,,POINT (25.5577279 45.6604848)
420365562,45.6606789,25.5576839,3,,POINT (25.5576839 45.6606789)
420365565,45.6606981,25.5574227,3,,POINT (25.5574227 45.6606981)
420365566,45.6604848,25.557341,3,,POINT (25.557341 45.6604848)
420365569,45.6607194,25.5569462,3,,POINT (25.5569462 45.6607194)
420365570,45.6602177,25.5573965,3,,POINT (25.5573965 45.6602177)
420382017,45.6621858,25.6341777,2,,POINT (25.6341777 45.6621858)
420394999,45.6644253,25.6320135,3,,POINT (25.6320135 45.6644253)
434483621,45.6589953,25.5557696,3,,POINT (25.5557696 45.6589953)
434483630,45.6602442,25.5545093,3,,POINT (25.5545093 45.6602442)
434484810,45.659308,25.5569484,3,,POINT (25.5569484 45.659308)
436617082,45.69324,25.5834781,3,,POINT (25.5834781 45.69324)
436617087,45.6934603,25.5834895,3,,POINT (25.5834895 45.6934603)
436617089,45.6934537,25.5831693,3,,POINT (25.5831693 45.6934537)
436617093,45.6932359,25.5831963,3,,POINT (25.5831963 45.6932359)
440347169,45.6638751,25.5781272,3,,POINT (25.5781272 45.6638751)
440396087,45.6447082,25.5952897,3,,POINT (25.5952897 45.6447082)
440396174,45.637277,25.5887984,1,,POINT (25.5887984 45.637277)
440414240,45.6852583,25.5828148,3,,POINT (25.5828148 45.6852583)
440414275,45.6756538,25.5743951,3,,POINT (25.5743951 45.6756538)
441943472,45.6599191,25.5538482,3,,POINT (25.5538482 45.6599191)
441943476,45.6597909,25.553424,3,,POINT (25.553424 45.6597909)
441943481,45.6586925,25.5562907,4,,POINT (25.5562907 45.6586925)
441944755,45.6564564,25.5568214,2,,POINT (25.5568214 45.6564564)
465433790,45.6348325,25.58531,1,,POINT (25.58531 45.6348325)
465524038,45.6454006,25.591912,3,,POINT (25.591912 45.6454006)
466218680,45.6454313,25.5985354,3,,POINT (25.5985354 45.6454313)
467294433,45.6586556,25.6191023,1,,POINT (25.6191023 45.6586556)
468082723,45.5870205,25.5462532,1,,POINT (25.5462532 45.5870205)
470463128,45.6344812,25.5791018,3,,POINT (25.5791018 45.6344812)
470463132,45.6342383,25.5789814,4,,POINT (25.5789814 45.6342383)
470465764,45.6323719,25.5785758,3,,POINT (25.5785758 45.6323719)
470466803,45.6335439,25.5790883,3,,POINT (25.5790883 45.6335439)
470467028,45.6314382,25.5784983,3,,POINT (25.5784983 45.6314382)
470467039,45.6312373,25.5784821,3,,POINT (25.5784821 45.6312373)
470893789,45.6525551,25.6282836,3,,POINT (25.6282836 45.6525551)
470893835,45.6517991,25.628681,3,,POINT (25.628681 45.6517991)
470894236,45.652637,25.6262387,3,,POINT (25.6262387 45.652637)
470894271,45.6519623,25.6265668,4,,POINT (25.6265668 45.6519623)
492091628,45.6312181,25.5747162,3,,POINT (25.5747162 45.6312181)
506471717,45.6563876,25.6059805,3,,POINT (25.6059805 45.6563876)
506471885,45.6585158,25.6067242,3,,POINT (25.6067242 45.6585158)
527913989,45.6312675,25.6374638,3,,POINT (25.6374638 45.6312675)
527924001,45.6529652,25.6048519,3,,POINT (25.6048519 45.6529652)
527924005,45.6529946,25.6049268,3,,POINT (25.6049268 45.6529946)
527924008,45.6532084,25.6050058,3,,POINT (25.6050058 45.6532084)
527924013,45.6533004,25.6046353,3,,POINT (25.6046353 45.6533004)
527924019,45.6530384,25.60454,3,,POINT (25.60454 45.6530384)
527924021,45.6530079,25.6045753,3,,POINT (25.6045753 45.6530079)
528104251,45.6471021,25.6201082,3,,POINT (25.6201082 45.6471021)
528104253,45.6473177,25.6204415,3,,POINT (25.6204415 45.6473177)
529244775,45.6470917,25.6202053,3,,POINT (25.6202053 45.6470917)
544374768,45.6336009,25.6327928,3,,POINT (25.6327928 45.6336009)
544374770,45.6335533,25.6326819,3,,POINT (25.6326819 45.6335533)
544374776,45.6333436,25.6328365,3,,POINT (25.6328365 45.6333436)
544374780,45.6334654,25.6330139,3,,POINT (25.6330139 45.6334654)
544374782,45.633537,25.6329904,3,,POINT (25.6329904 45.633537)
544374784,45.6331235,25.6320687,3,,POINT (25.6320687 45.6331235)
544375244,45.6255509,25.6436204,3,,POINT (25.6436204 45.6255509)
544375249,45.6257748,25.6434329,3,,POINT (25.6434329 45.6257748)
544375251,45.6256281,25.6431848,3,,POINT (25.6431848 45.6256281)
555132428,45.6536224,25.5477744,3,,POINT (25.5477744 45.6536224)
559820236,45.6669819,25.6044142,3,,POINT (25.6044142 45.6669819)
559820239,45.6672002,25.6011103,3,,POINT (25.6011103 45.6672002)
567945401,45.67454,25.6125376,3,,POINT (25.6125376 45.67454)
570631296,45.6340591,25.5841629,3,,POINT (25.5841629 45.6340591)
570631370,45.6356619,25.5828419,3,,POINT (25.5828419 45.6356619)
570631383,45.6352988,25.583932,3,,POINT (25.583932 45.6352988)
570631386,45.6353574,25.5840493,3,,POINT (25.5840493 45.6353574)
570631429,45.6370977,25.5825557,3,,POINT (25.5825557 45.6370977)
570631480,45.6360186,25.5835664,3,,POINT (25.5835664 45.6360186)
570741057,45.6619953,25.580233,3,,POINT (25.580233 45.6619953)
601508673,45.647247,25.5877758,1,,POINT (25.5877758 45.647247)
601508681,45.6500743,25.585528,3,,POINT (25.585528 45.6500743)
601508682,45.6494977,25.5856598,3,,POINT (25.5856598 45.6494977)
601508685,45.6505558,25.5853997,3,,POINT (25.5853997 45.6505558)
