,Unnamed: 0,Node_ID,Coordinates,Longitude,Latitude,page_rank,influence_factor_page_rank,influence_factor_page_rank_minMax,influence_factor_page_rank_norm
2538,2538,6235597413,"(25.5567268, 45.6776142)",25.5567268,45.6776142,0.0001962870250278,1.962870250278667e-05,0.033142576171824895,0.003844987244360718
2539,2539,6235597454,"(25.5569501, 45.6777158)",25.5569501,45.6777158,0.0001764688594786,1.7646885947865875e-05,0.02877070938702216,0.0034567772048407063
2540,2540,6235600375,"(25.5690268, 45.6869506)",25.5690268,45.6869506,0.0005004042726978,5.004042726978115e-05,0.10023052588506126,0.009802217162716342
2541,2541,6235656874,"(25.5689292, 45.6930114)",25.5689292,45.6930114,0.0004432879215063,4.432879215063767e-05,0.08763071799552925,0.008683388031018433
2542,2542,6235656884,"(25.571022, 45.6911776)",25.571022,45.6911776,0.0001715459908717,1.715459908717176e-05,0.027684729673350113,0.0033603451202611715
2543,2543,6235657585,"(25.5693617, 45.6932825)",25.5693617,45.6932825,0.0004382550171569,4.3825501715694646e-05,0.08652046451108188,0.008584800500727527
2544,2544,6235657586,"(25.5673514, 45.6946099)",25.5673514,45.6946099,0.0001701473036383,1.701473036383986e-05,0.027376180718983376,0.003332946801038603
2545,2545,6235657587,"(25.5628151, 45.6931489)",25.5628151,45.6931489,0.0004038769524232,4.0387695242323535e-05,0.07893669905297587,0.007911382477462054
2546,2546,6235657588,"(25.565477, 45.6947894)",25.565477,45.6947894,0.0001713511377046,1.7135113770467634e-05,0.027641745266605396,0.0033565282202817123
2547,2547,6235705388,"(25.6541467, 45.6782907)",25.6541467,45.6782907,0.0002823787683951,2.8237876839516235e-05,0.052134325551387556,0.005531403628963996
2548,2548,6235705390,"(25.6575399, 45.6719365)",25.6575399,45.6719365,0.0001807173251654,1.807173251654829e-05,0.029707916515324857,0.0035399986830388906
2549,2549,6237426954,"(25.5637074, 45.6683278)",25.5637074,45.6683278,0.000322421955773,3.2242195577303634e-05,0.06096781119466173,0.0063157934513152865
2550,2550,6237427803,"(25.5620844, 45.668418)",25.5620844,45.668418,0.0003272527503104,3.2725275031040595e-05,0.062033479463992375,0.006410421934138726
2551,2551,6241900226,"(25.6200033, 45.6381657)",25.6200033,45.6381657,0.0002750589554677,0.0001375294777338,0.29323046465732583,0.026940093851592035
2552,2552,6241900229,"(25.6200535, 45.638071)",25.6200535,45.638071,0.0002798541138797,0.0001399270569398,0.298519499542325,0.02740974595738485
2553,2553,6241900232,"(25.6202731, 45.6380862)",25.6202731,45.6380862,0.0002814805039398,0.0001407402519699,0.30031339935249335,0.027569039446980925
2554,2554,6241900233,"(25.6202964, 45.6381167)",25.6202964,45.6381167,0.0002852705830033,0.0001426352915016,0.3044938369232444,0.027940251085952543
2555,2555,6241900236,"(25.6201797, 45.6382548)",25.6201797,45.6382548,0.0002760354595442,0.0001380177297721,0.29430754359460476,0.027035735571111198
2556,2556,6316126827,"(25.5776098, 45.6341562)",25.5776098,45.6341562,0.000220198923087,2.201989230870241e-05,0.03841751610644446,0.004313387756380609
2557,2557,6364538530,"(25.5945907, 45.6555801)",25.5945907,45.6555801,0.0001599946617902,1.59994661790283e-05,0.02513651844733843,0.003134070800971735
2558,2558,6385119418,"(25.6552689, 45.6487954)",25.6552689,45.6487954,0.0002710376093852,0.0002710376093852,0.5877480196845883,0.0530924624630775
2559,2559,6390288475,"(25.6099684, 45.6557741)",25.6099684,45.6557741,0.0003121892216778,3.121892216778225e-05,0.05871048065629757,0.006115348556572771
2560,2560,6390288476,"(25.610565, 45.6552715)",25.610565,45.6552715,0.0002874012775725,2.874012775725103e-05,0.05324228587164495,0.005629787532428048
2561,2561,6393121380,"(25.5686633, 45.7209776)",25.5686633,45.7209776,0.0003561358322413,3.561358322413873e-05,0.06840505740965343,0.006976200958945294
2562,2562,6393168636,"(25.5712044, 45.7093372)",25.5712044,45.7093372,0.0004593361190009,4.593361190009899e-05,0.09117093373388543,0.008997749689171892
2563,2563,6393201291,"(25.5477109, 45.7163244)",25.5477109,45.7163244,0.000364372634985,3.643726349850897e-05,0.07022208756003502,0.007137548360686978
2564,2564,6393333431,"(25.545643, 45.7118507)",25.545643,45.7118507,0.0004824586488564,4.824586488564136e-05,0.0962717398606955,0.009450687586309169
2565,2565,6395366811,"(25.57686, 45.710809)",25.57686,45.710809,0.0001584319191394,1.584319191394605e-05,0.024791779037862737,0.003103458866444846
2566,2566,6395366819,"(25.5775185, 45.7096799)",25.5775185,45.7096799,0.0001523295132994,1.5232951329945836e-05,0.02344559463280019,0.0029839213034735315
2567,2567,6395799403,"(25.606305, 45.6728259)",25.606305,45.6728259,0.0003414610968186,3.4146109681869965e-05,0.06516782598119863,0.0066887434945174145
2568,2568,6397716730,"(25.5837592, 45.6646791)",25.5837592,45.6646791,0.0002840129694839,2.840129694839385e-05,0.06040767362840407,0.005563415333966773
2569,2569,6397716737,"(25.5834309, 45.6646388)",25.5834309,45.6646388,0.0002816682723238,0.0002816682723238,0.6111991519734477,0.05517486008422502
2570,2570,6398253790,"(25.6084523, 45.6455201)",25.6084523,45.6455201,0.0004007493793545,4.007493793545453e-05,0.07824675967477768,0.007850117711982971
2571,2571,6400352857,"(25.5779164, 45.6632779)",25.5779164,45.6632779,0.0003017912766199,3.0179127661998035e-05,0.06040767362840407,0.00591166741101926
2572,2572,6400356175,"(25.5781647, 45.6636043)",25.5781647,45.6636043,0.0002886847539531,2.8868475395316183e-05,0.06040767362840407,0.005654929032796413
2573,2573,6400356176,"(25.5782122, 45.6634042)",25.5782122,45.6634042,0.0002795758876073,0.0002795758876073,0.6065833729698955,0.0547649912941664
2574,2574,6400368307,"(25.5513551, 45.6608981)",25.5513551,45.6608981,0.0003158952308142,3.158952308142965e-05,0.06040767362840407,0.006187944072528061
2575,2575,6400572800,"(25.5819537, 45.6319405)",25.5819537,45.6319405,0.0001469573345146,1.4695733451467896e-05,0.022260497559467,0.0028786878633163455
2576,2576,6401737377,"(25.5698593, 45.6292127)",25.5698593,45.6292127,0.000156766093532,1.567660935320212e-05,0.024424299634970736,0.0030708276815205023
2577,2577,6401741787,"(25.57504, 45.6278312)",25.57504,45.6278312,0.0003498432766197,3.4984327661977096e-05,0.06701692615979779,0.006852938628711749
2578,2578,6401741798,"(25.5747127, 45.6289022)",25.5747127,45.6289022,0.0003495968167788,3.495968167788596e-05,0.06696255737427156,0.00684811082644404
2579,2579,6401746093,"(25.5658664, 45.6251773)",25.5658664,45.6251773,0.0003804713845791,3.804713845791367e-05,0.07377345503914477,0.007452900263496041
2580,2580,6401758486,"(25.5690292, 45.6294405)",25.5690292,45.6294405,0.0003468022602157,3.468022602157123e-05,0.06634608109212826,0.006793369386772108
2581,2581,6401758492,"(25.5701204, 45.6296924)",25.5701204,45.6296924,0.0003445730001065,3.445730001065403e-05,0.0658543086219783,0.006749701310989148
2582,2582,6401798956,"(25.6338778, 45.6342604)",25.6338778,45.6342604,0.0002449278113964,2.449278113964666e-05,0.043872683243721164,0.004797791960395259
2583,2583,6401798957,"(25.6345694, 45.6342448)",25.6345694,45.6342448,0.0002479678221268,2.4796782212683427e-05,0.044543306460816515,0.004857341502599201
2584,2584,6401799489,"(25.6202329, 45.6474485)",25.6202329,45.6474485,0.0002826296246759,2.8262962467591924e-05,0.06040767362840407,0.005536317551315925
2585,2585,6401805585,"(25.6157144, 45.6510996)",25.6157144,45.6510996,0.000245830627399,0.000245830627399,0.5321416786148455,0.04815476858382035
2586,2586,6402136594,"(25.6206569, 45.644024)",25.6206569,45.644024,0.0002362704575682,2.362704575682521e-05,0.04196287995986635,0.004628206553338035
2587,2587,6405915529,"(25.6397241, 45.6405002)",25.6397241,45.6405002,0.0002618071998572,2.6180719985720982e-05,0.04759625884793518,0.00512843548262987
2588,2588,6406323621,"(25.6485093, 45.6758791)",25.6485093,45.6758791,0.0003889754075758,3.889754075758166e-05,0.07564943370044269,0.007619482134831359
2589,2589,6408975679,"(25.652812, 45.6159445)",25.652812,45.6159445,0.0001509230734212,1.509230734212436e-05,0.023135335453002653,0.0029563711208217326
2590,2590,6409079808,"(25.5785071, 45.7051156)",25.5785071,45.7051156,0.0003304323545639,3.30432354563956e-05,0.06273489686765658,0.006472705917480363
2591,2591,6409212686,"(25.5914688, 45.6714797)",25.5914688,45.6714797,0.0001549908500778,1.5499085007783644e-05,0.02403268276846419,0.0030360531545949136
2592,2592,6433906370,"(25.6563366, 45.629709)",25.6563366,45.629709,0.0003206636618753,0.0003206636618753,0.6972225772583674,0.06281350942404298
2593,2593,6476178884,"(25.6085003, 45.660866)",25.6085003,45.660866,0.0002514230655596,2.5142306555965997e-05,0.04530552958181483,0.004925024870480955
2594,2594,6476401634,"(25.6095325, 45.665852)",25.6095325,45.665852,0.0003059036086604,0.0001529518043302,0.32725195732463047,0.02996111111104179
2595,2595,6476401636,"(25.60951, 45.6661726)",25.60951,45.6661726,0.0003301657262049,0.0001650828631024,0.3540129472754842,0.03233741521127853
2596,2596,6476572957,"(25.6163212, 45.6705481)",25.6163212,45.6705481,0.0002958196180011,2.9581961800115964e-05,0.05509936304721859,0.00579469100254915
2597,2597,6476572962,"(25.6163566, 45.6702937)",25.6163566,45.6702937,0.0002862187381678,2.8621873816780275e-05,0.05298141890430004,0.005606623245708592
2598,2598,6476573503,"(25.6173712, 45.6692882)",25.6173712,45.6692882,0.000284215112886,2.8421511288602945e-05,0.052539421243274056,0.005567375039415776
2599,2599,6476573504,"(25.6171221, 45.6693256)",25.6171221,45.6693256,0.0002812264702637,2.8122647026376548e-05,0.05188012977759933,0.0055088317263316516
2600,2600,6476573505,"(25.6190782, 45.6690621)",25.6190782,45.6690621,0.0002853147119277,2.853147119277394e-05,0.05278199165248354,0.00558891464086771
2601,2601,6476573506,"(25.6188369, 45.6690921)",25.6188369,45.6690921,0.0002880186603615,2.8801866036152037e-05,0.0533784798751757,0.005641881194494069
2602,2602,6476783273,"(25.6091746, 45.6736669)",25.6091746,45.6736669,0.0003300873762713,3.30087376271397e-05,0.06265879501378056,0.0064659482770592375
2603,2603,6476783398,"(25.6129397, 45.6756488)",25.6129397,45.6756488,0.0002755106727857,0.0001377553363928,0.29372870651875865,0.026984336391961686
2604,2604,6481107804,"(25.5999194, 45.6733577)",25.5999194,45.6733577,0.0004451698287879,4.4516982878793686e-05,0.088045864791831,0.008720251952572297
2605,2605,6481107821,"(25.6027685, 45.6753422)",25.6027685,45.6753422,0.0003743606292781,3.7436062927811344e-05,0.07242542875163259,0.007333199146305496
2606,2606,6481206988,"(25.5989845, 45.6665571)",25.5989845,45.6665571,0.0002649879171579,0.0001324939585789,0.28212216157908,0.025953706345001836
2607,2607,6481206991,"(25.5988218, 45.666379)",25.5988218,45.666379,0.0002796544591649,2.7965445916495417e-05,0.06040767362840407,0.005478038235921041
2608,2608,6481207002,"(25.5992359, 45.6664412)",25.5992359,45.6664412,0.0002225674931242,0.0001112837465621,0.23533265364776815,0.021798923590349333
2609,2609,6481207003,"(25.5990593, 45.6665114)",25.5990593,45.6665114,0.0002574189654115,0.0001287094827057,0.2737736470170994,0.025212380653353135
2610,2610,6481207004,"(25.598779, 45.6664269)",25.598779,45.6664269,0.0002747649042678,0.0001373824521339,0.29290612770740854,0.026911293600728296
2611,2611,6481207005,"(25.6056928, 45.6705521)",25.6056928,45.6705521,0.0002595918694248,0.0001297959347124,0.2761703488861903,0.025425201348290995
2612,2612,6481207007,"(25.6060709, 45.6704395)",25.6060709,45.6704395,0.000155996701025,1.559967010250317e-05,0.024254572445164418,0.003055756362492353
2613,2613,6481207015,"(25.6051806, 45.6639547)",25.6051806,45.6639547,0.0003775755503583,3.775755503583656e-05,0.0731346370106724,0.007396174936699389
2614,2614,6481631066,"(25.601797, 45.6463247)",25.601797,45.6463247,0.0003173423298775,3.173423298775298e-05,0.05984725098556225,0.006216290711531166
2615,2615,6481767068,"(25.5916244, 45.6668775)",25.5916244,45.6668775,0.0002976437698666,0.0001488218849333,0.3181413979288133,0.029152117882932895
2616,2616,6481767070,"(25.5919661, 45.6668194)",25.5919661,45.6668194,0.0002773546432455,0.0001386773216227,0.29576259638241437,0.027164940354345402
2617,2617,6481767075,"(25.5916132, 45.666912)",25.5916132,45.666912,0.0002993987535771,2.993987535771093e-05,0.05588891664661445,0.005864801243577106
2618,2618,6481767078,"(25.5916207, 45.6671732)",25.5916207,45.6671732,0.0002628310523012,0.0002628310523012,0.569644439792674,0.05148491314576433
2619,2619,6481767079,"(25.5914348, 45.6670655)",25.5914348,45.6670655,0.0001942014285642,1.9420142856424383e-05,0.03268249575302047,0.0038041333376983935
2620,2620,6481767080,"(25.5913042, 45.667175)",25.5913042,45.667175,0.0002030034104436,2.030034104436328e-05,0.03462420383510248,0.003976551805228482
2621,2621,6481767081,"(25.5912009, 45.6672369)",25.5912009,45.6672369,0.0003350031821942,0.0001675015910971,0.35934863616921436,0.032811210067860586
2622,2622,6481767286,"(25.5913146, 45.6670028)",25.5913146,45.6670028,0.0002022131449237,2.022131449237252e-05,0.03444987208027479,0.003961071613181802
2623,2623,6481767287,"(25.5915111, 45.6669965)",25.5915111,45.6669965,0.0001733807660359,8.669038301798111e-05,0.18107994850301334,0.016981428949038313
2624,2624,6488237374,"(25.624682, 45.631914)",25.624682,45.631914,0.0002627301303286,2.6273013032866745e-05,0.04779985635360892,0.00514651439482329
2625,2625,6489453360,"(25.6086252, 45.6448629)",25.6086252,45.6448629,0.0003919108211725,3.919108211725979e-05,0.07629698289825122,0.007676982766036833
2626,2626,6521818967,"(25.6026483, 45.6693945)",25.6026483,45.6693945,0.0004449988423013,4.4499884230139245e-05,0.08800814535007352,0.008716902567356294
2627,2627,6522189012,"(25.5821586, 45.7487049)",25.5821586,45.7487049,0.0002625594812555,2.625594812555959e-05,0.047762211344913916,0.005143171619063512
2628,2628,6532560418,"(25.5762603, 45.6760509)",25.5762603,45.6760509,0.0001802936922865,1.8029369228655e-05,0.029614463541195724,0.0035317003096973134
2629,2629,6532560423,"(25.5747154, 45.6756159)",25.5747154,45.6756159,0.0001648583413579,1.648583413579767e-05,0.02620944112028348,0.0032293434553704926
2630,2630,6532560426,"(25.5754557, 45.6753529)",25.5754557,45.6753529,0.0004240808063143,4.240808063143649e-05,0.08339364828636074,0.008307147610115586
2631,2631,6532560427,"(25.5754544, 45.6752451)",25.5754544,45.6752451,0.0003571593288449,3.571593288449333e-05,0.0686308396998604,0.006996249820477135
2632,2632,6532560428,"(25.5770448, 45.6750126)",25.5770448,45.6750126,0.0003427268349201,3.427268349201077e-05,0.06544704649482616,0.006713537526898945
2633,2633,6532560444,"(25.5765941, 45.6749284)",25.5765941,45.6749284,0.000344355355766,3.4435535576602204e-05,0.06580629650598051,0.0067454379639188
2634,2634,6532560445,"(25.5745736, 45.6750533)",25.5745736,45.6750533,0.0003407995899282,3.407995899282376e-05,0.06502189824660845,0.006675785503251704
2635,2635,6532560453,"(25.5769751, 45.6759752)",25.5769751,45.6759752,0.0003846231027084,3.84623102708449e-05,0.07468931975650904,0.007534226592870692
2636,2636,6532560456,"(25.5774016, 45.6750842)",25.5774016,45.6750842,0.0003681869244595,3.681869244595085e-05,0.07106351586576944,0.007212264936443106
2637,2637,6532560457,"(25.5781669, 45.6759856)",25.5781669,45.6759856,0.0001624444307736,1.6244443077364968e-05,0.025676934946647,0.00318205833601812
2638,2638,6532560458,"(25.5784792, 45.6753233)",25.5784792,45.6753233,0.0004123224432398,4.123224432398506e-05,0.0807997655760019,0.008076817785565793
2639,2639,6532908107,"(25.5799229, 45.6667366)",25.5799229,45.6667366,0.0002382792623431,2.382792623431007e-05,0.06040767362840407,0.00466755621862848
2640,2640,6532908108,"(25.5797245, 45.6665185)",25.5797245,45.6665185,0.0002971952507114,2.971952507114081e-05,0.06040767362840407,0.005821637716032019
2641,2641,6537950726,"(25.5776753, 45.6669749)",25.5776753,45.6669749,0.0002386640220545,0.0001193320110272,0.2530870416625988,0.023375465605959274
2642,2642,6537950731,"(25.5773387, 45.6668974)",25.5773387,45.6668974,0.0002010562380667,0.0001005281190333,0.21160585076779634,0.01969204716041415
2643,2643,6537950732,"(25.5776502, 45.6669408)",25.5776502,45.6669408,0.0001474210159336,7.371050796683493e-05,0.15244647863613986,0.014438853656658817
2644,2644,6537950733,"(25.5774884, 45.6667706)",25.5774884,45.6667706,0.0002171607253731,0.0001085803626865,0.2293690168303437,0.021269368643107318
2645,2645,6537950736,"(25.5771984, 45.6670028)",25.5771984,45.6670028,0.0003219668241161,0.000160983412058,0.34496960074957256,0.03153439030566587
2646,2646,6537950755,"(25.5768434, 45.6665666)",25.5768434,45.6665666,0.0002604059529572,0.0001302029764786,0.2770682788047081,0.02550493511565228
2647,2647,6538150665,"(25.5760592, 45.6457977)",25.5760592,45.6457977,0.0003944965115487,3.944965115487025e-05,0.07686738351595762,0.00772763281034097
2648,2648,6538150680,"(25.5771267, 45.6459449)",25.5771267,45.6459449,0.0003354560352598,3.354560352598132e-05,0.0638431156236832,0.006571112769347264
2649,2649,6538218513,"(25.5835614, 45.6470202)",25.5835614,45.6470202,0.0003884547252575,3.884547252575669e-05,0.07553457172056176,0.007609282699225515
2650,2650,6538218517,"(25.5837075, 45.6469987)",25.5837075,45.6469987,0.0003517679350482,3.517679350482384e-05,0.06744150381480904,0.006890639985213321
2651,2651,6540649201,"(25.5877866, 45.645993)",25.5877866,45.645993,0.0001910548781851,1.9105487818510888e-05,0.03198836999980219,0.0037424968333507696
2652,2652,6540649209,"(25.5880619, 45.6459573)",25.5880619,45.6459573,0.0002089255391563,2.0892553915632064e-05,0.06040767362840407,0.004092557992374649
2653,2653,6541105466,"(25.6308568, 45.6685801)",25.6308568,45.6685801,0.0002496398755626,0.0001248199377813,0.2651933512168849,0.024450473409684693
2654,2654,6541105468,"(25.6310569, 45.6686367)",25.6310569,45.6686367,0.0002582056533886,0.0001291028266943,0.2746413597801664,0.02528943121839167
2655,2655,6542627069,"(25.6342049, 45.6651906)",25.6342049,45.6651906,0.000227185198249,0.000227185198249,0.491010055111713,0.0445023907846661
2656,2656,6542650905,"(25.646206, 45.6738092)",25.646206,45.6738092,0.0002506208117581,0.000125310405879,0.2662753187582378,0.024546549224128095
2657,2657,6542650922,"(25.6337628, 45.6654371)",25.6337628,45.6654371,0.0003656836539391,0.0003656836539391,0.7965362132591907,0.07163229381399218
2658,2658,6542684605,"(25.6317771, 45.6688755)",25.6317771,45.6688755,0.0002842044715738,0.0001421022357869,0.30331792154007753,0.02783583295524502
2659,2659,6542684641,"(25.6335113, 45.6667824)",25.6335113,45.6667824,0.000254367101295,2.5436710129503847e-05,0.04595498081446375,0.004982694397276551
2660,2660,6542684648,"(25.6334023, 45.6666652)",25.6334023,45.6666652,0.0004408516671925,4.408516671925464e-05,0.08709328281831667,0.008635665229374432
2661,2661,6542684677,"(25.6347797, 45.6654319)",25.6347797,45.6654319,0.0002341405925179,0.0002341405925179,0.5063535827979202,0.04586485487212289
2662,2662,6542684682,"(25.6344348, 45.6655912)",25.6344348,45.6655912,0.000290006232228,2.9000623222807183e-05,0.053816936169438126,0.005680814936920781
2663,2663,6542794597,"(25.628326, 45.6503131)",25.628326,45.6503131,0.0003210542292313,3.210542292313382e-05,0.06066609213678545,0.006289001608574503
2664,2664,6543007033,"(25.5448428, 45.6878168)",25.5448428,45.6878168,0.0003635548107373,0.0001817774053686,0.39084093452781693,0.03560764165925016
2665,2665,6543582859,"(25.5699307, 45.6298157)",25.5699307,45.6298157,0.0003493500714508,3.493500714508911e-05,0.06690812561059635,0.006843277431885689
2666,2666,6545406430,"(25.6225386, 45.6276038)",25.6225386,45.6276038,0.0002504448739667,2.504448739667621e-05,0.0450897415300123,0.004905863470502024
2667,2667,6545406436,"(25.6224091, 45.6274847)",25.6224091,45.6274847,0.0003681117518451,3.681117518451074e-05,0.07104693286492554,0.007210792410465108
2668,2668,6553822619,"(25.5502179, 45.7185628)",25.5502179,45.7185628,0.0003800519331411,3.800519331411079e-05,0.07368092448654633,0.007444683798711268
2669,2669,6553822620,"(25.5499643, 45.7165326)",25.5499643,45.7165326,0.0003654825356712,3.6548253567129e-05,0.07046693050134463,0.007159289756891549
2670,2670,6553998008,"(25.5789692, 45.7051265)",25.5789692,45.7051265,0.0003320922736431,3.320922736431295e-05,0.06310107329653343,0.006505221401808412
2671,2671,6553998011,"(25.5781316, 45.7079931)",25.5781316,45.7079931,0.0003285320730655,3.285320730655465e-05,0.062315696738157025,0.006435482070814788
2672,2672,6558183959,"(25.6466746, 45.674382)",25.6466746,45.674382,0.0002596904852335,2.5969048523350968e-05,0.047129313795262,0.005086972014899777
2673,2673,6558183972,"(25.6462723, 45.6740984)",25.6462723,45.6740984,0.0002521668485263,2.521668485263578e-05,0.04546960733356911,0.004939594534569144
2674,2674,6558183978,"(25.647709, 45.6751516)",25.647709,45.6751516,0.0002668208493669,0.0002668208493669,0.5784458907777953,0.052266458376429806
2675,2675,6558185612,"(25.6462747, 45.6758894)",25.6462747,45.6758894,0.0004497578963645,4.497578963645159e-05,0.08905798774512211,0.00881012575500884
2676,2676,6558185613,"(25.6453329, 45.6753881)",25.6453329,45.6753881,0.0004427242541807,4.427242541807655e-05,0.08750637356756497,0.008672346579466911
2677,2677,6558362497,"(25.5743864, 45.7074322)",25.5743864,45.7074322,0.0001568017039863,1.568017039863154e-05,0.024432155264288904,0.0030715252403250527
2678,2678,6558362499,"(25.575511, 45.7076435)",25.575511,45.7076435,0.0003910669588645,3.910669588645197e-05,0.07611082774748948,0.007660452688156766
2679,2679,6558362500,"(25.5867972, 45.7161788)",25.5867972,45.7161788,0.0001706423622447,1.706423622447172e-05,0.027485390134563293,0.0033426443041019655
2680,2680,6558362501,"(25.5873482, 45.7152356)",25.5873482,45.7152356,0.0004382613060606,4.382613060606623e-05,0.0865218518367251,0.008584923691522053
2681,2681,6558362502,"(25.5908006, 45.7172706)",25.5908006,45.7172706,0.0001712879438629,1.712879438629364e-05,0.02762780477059829,0.003355290341642624
2682,2682,6558362503,"(25.5912198, 45.7165817)",25.5912198,45.7165817,0.0004425632971201,4.425632971201142e-05,0.08747086660676712,0.008669193656623405
2683,2683,6558529206,"(25.5588014, 45.6909434)",25.5588014,45.6909434,0.0004565587122419,4.565587122419223e-05,0.09055824068075168,0.008943344190084522
2684,2684,6558532796,"(25.552336, 45.7163743)",25.552336,45.7163743,0.000154916588973,1.5491658897301962e-05,0.024016300845690095,0.0030345984838099638
2685,2685,6558532797,"(25.5511595, 45.7160628)",25.5511595,45.7160628,0.000385515296429,3.85515296429092e-05,0.07488613676680214,0.007551703415268322
2686,2686,6558532819,"(25.5515045, 45.7045402)",25.5515045,45.7045402,0.0001701133285645,1.701133285645523e-05,0.027368685852897454,0.0033322812770410454
2687,2687,6558532823,"(25.5528007, 45.702858)",25.5528007,45.702858,0.0004373423083175,4.373423083175441e-05,0.086319121886848,0.008566921815955473
2688,2688,6558606000,"(25.5731077, 45.7146762)",25.5731077,45.7146762,0.000156514046741,1.5651404674105748e-05,0.024368698374052093,0.0030658904387450316
2689,2689,6558606021,"(25.5755503, 45.7128151)",25.5755503,45.7128151,0.0001636613476983,1.6366134769837226e-05,0.025945385559285643,0.0032058960300905674
2690,2690,6558606034,"(25.5700584, 45.7093568)",25.5700584,45.7093568,0.0004086612472135,4.086612472135493e-05,0.07999210952628855,0.008005100095523703
2691,2691,6558606038,"(25.5643532, 45.707283)",25.5643532,45.707283,0.0004247500843765,4.247500843765679e-05,0.08354129033338459,0.008320257827725415
2692,2692,6558631484,"(25.5713989, 45.69415)",25.5713989,45.69415,0.0001838978804207,1.838978804207125e-05,0.030409543708974158,0.003602301295168277
2693,2693,6558684712,"(25.596875, 45.719008)",25.596875,45.719008,0.0004916438737621,4.916438737621892e-05,0.09829799095728642,0.009630613246674531
2694,2694,6568513686,"(25.6568517, 45.6367456)",25.6568517,45.6367456,0.0001078541676441,0.0001078541676441,0.22776703809155785,0.021127117229670818
2695,2695,6568607681,"(25.6473184, 45.6479256)",25.6473184,45.6479256,0.0003289884493124,3.289884493124983e-05,0.06241637286534284,0.00644442184076601
2696,2696,6588190937,"(25.5513646, 45.6985801)",25.5513646,45.6985801,0.000168428710436,1.6842871043602913e-05,0.026997060839326955,0.003299281973012311
2697,2697,6605220122,"(25.5822939, 45.7487785)",25.5822939,45.7487785,0.0002691910363168,0.0001345955181584,0.2867581802353411,0.026365372361912245
2698,2698,6609077880,"(25.5604506, 45.6598114)",25.5604506,45.6598114,0.0003699583334257,0.0003699583334257,0.8059661119128989,0.07246964351132312
2699,2699,6609077881,"(25.5617578, 45.6600812)",25.5617578,45.6600812,0.00034345490528,3.434549052800951e-05,0.06560765806182135,0.006727799403081292
2700,2700,6620280863,"(25.5582203, 45.6982912)",25.5582203,45.6982912,0.0002845740443665,0.0001422870221832,0.30372555841558013,0.027872030015983193
2701,2701,6620280867,"(25.5583199, 45.6981757)",25.5583199,45.6981757,0.0002776606558375,0.0001388303279187,0.2961001266859569,0.027194912139609527
2702,2702,6620280869,"(25.5582089, 45.6981939)",25.5582089,45.6981939,0.0002780398725419,0.0001390199362709,0.29651840074621044,0.02723205375381096
2703,2703,6636494360,"(25.6551243, 45.6152049)",25.6551243,45.6152049,0.0002046574159512,2.04657415951218e-05,0.0349890757362145,0.004008951450991438
2704,2704,6723217829,"(25.6182618, 45.6665472)",25.6182618,45.6665472,0.0002921158274477,2.9211582744778605e-05,0.05428231068896906,0.005722138945522032
2705,2705,6723299595,"(25.6103159, 45.6684692)",25.6103159,45.6684692,0.0002841355949494,0.0001420677974747,0.30324195098021006,0.02782908697337956
2706,2706,6723299596,"(25.6105454, 45.6689673)",25.6105454,45.6689673,0.0002740146862061,0.000137007343103,0.29207864107207926,0.02683781500789465
2707,2707,6723299599,"(25.6105902, 45.6685553)",25.6105902,45.6685553,0.0002862181832777,0.0001431090916388,0.3055390351164457,0.028033061880942775
2708,2708,6723299600,"(25.6104855, 45.6682137)",25.6104855,45.6682137,0.000253167902999,0.0001265839514995,0.2690847472007293,0.024796018931320343
2709,2709,6723299604,"(25.6102947, 45.6683368)",25.6102947,45.6683368,0.0002277977506067,0.0001138988753033,0.24110160055319563,0.022311190595814805
2710,2710,6723299611,"(25.6107682, 45.6684478)",25.6107682,45.6684478,0.0002825963124602,0.0001412981562301,0.3015441303695555,0.027678325058892304
2711,2711,6723299615,"(25.6106824, 45.6682439)",25.6106824,45.6682439,0.0002612487700205,0.0001306243850102,0.27799790165883154,0.025587483130654124
2712,2712,6723303554,"(25.6137939, 45.6678396)",25.6137939,45.6678396,0.0002953417583349,2.953417583349109e-05,0.05499394769999674,0.005785330402575412
2713,2713,6723310887,"(25.6192023, 45.666319)",25.6192023,45.666319,0.0002959545107074,0.0001479772553537,0.31627815382816915,0.028986666806413156
2714,2714,6723310888,"(25.6191315, 45.6661832)",25.6191315,45.6661832,0.0002828619404527,0.0001414309702263,0.3018371166689695,0.027704341456114133
2715,2715,6723310892,"(25.6195427, 45.666333)",25.6195427,45.666333,0.0002956466707495,0.0001478233353747,0.31593860794939604,0.028956516043476925
2716,2716,6723310895,"(25.6196356, 45.6662059)",25.6196356,45.6662059,0.0002935771988069,0.0001467885994034,0.313655991118522,0.0287538257938099
2717,2717,6723310896,"(25.6195711, 45.6660779)",25.6195711,45.6660779,0.0002418487317404,0.0001209243658702,0.2565997599464612,0.02368738556393723
2718,2718,6723310900,"(25.6192931, 45.6660312)",25.6192931,45.6660312,0.0004608150281517,4.6081502815173295e-05,0.09149717956011089,0.00902671944312974
2719,2719,6723330816,"(25.6189376, 45.6689946)",25.6189376,45.6689946,0.0002765783847225,2.7657838472256916e-05,0.050854766923503575,0.005417782256230099
