,Node_ID,Coordinates,Longitude,Latitude,page_rank,centrality,eigenvector,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality
2922,5319946436,"(25.5664979, 45.6644619)",25.5664979,45.6644619,0.0002450318201065136,0.0009157509157509158,-3.737873383363702e-18,0.01934508924342219,0.0007659531001833772,0.0007658365101113192,120.9954043558628
2923,10045682240,"(25.5665906, 45.6643634)",25.5665906,45.6643634,0.00021514360565123353,0.0009157509157509158,-1.817794275523508e-18,0.019073696805800865,0.003643075609279638,0.0037577788341147124,112.44038065696665
2924,10013934684,"(25.5665838, 45.6644954)",25.5665838,45.6644954,0.00029525275767424076,0.0009157509157509158,8.979934905434778e-18,0.021784292721442708,0.0005332551030364981,0.0005312229119481021,114.38024207950147
2925,5319961591,"(25.5639374, 45.6662683)",25.5639374,45.6662683,0.0003307405623314783,0.0018315018315018315,-3.254142055294488e-17,0.020454678915694198,0.0014144607630630073,0.0014388425576402617,97.23694714091383
2926,5319961586,"(25.563644, 45.6680442)",25.563644,45.6680442,0.00032467584711810365,0.0018315018315018315,-2.041928196968057e-17,0.021073508266137866,0.019519355068557356,0.019582580401998447,126.09889274479634
2927,11010452069,"(25.5639631, 45.6677369)",25.5639631,45.6677369,0.00037059698044217076,0.0018315018315018315,1.9829783047282549e-16,0.020241042376158817,0.007884405670665213,0.007884405670665213,114.63211126736174
2928,5319961584,"(25.5594524, 45.6691251)",25.5594524,45.6691251,0.00034207109888228956,0.0018315018315018315,-3.8448829828381646e-16,0.02154114381539042,0.0073029772236603094,0.007300296007357061,79.5485552405186
2929,6237427803,"(25.5620844, 45.668418)",25.5620844,45.668418,0.0003277967943633927,0.0018315018315018315,-4.1314905868706994e-16,0.021174621100302677,0.003279913484610611,0.0032652258153212242,67.71863255436425
2930,11010452091,"(25.5592912, 45.669989)",25.5592912,45.669989,0.00039249680119375754,0.0018315018315018315,-2.1507714350114984e-16,0.021929606645330453,0.008313954046146274,0.00831390566600488,96.82748325381661
2931,9321691241,"(25.5621517, 45.6688802)",25.5621517,45.6688802,0.0003277967943633927,0.0018315018315018315,-4.0248541279245825e-16,0.021174621100302677,0.003279913484610611,0.0032652258153212242,93.59974190458159
2932,6237426954,"(25.5637074, 45.6683278)",25.5637074,45.6683278,0.00032295804836351223,0.0018315018315018315,-3.1463032073834407e-16,0.020862889592255112,0.006667850234454065,0.006615867345829206,103.31435594450872
2933,9321691240,"(25.5572808, 45.668153)",25.5572808,45.668153,0.00033617782557932165,0.0018315018315018315,3.8378795624287845e-17,0.021353080815845096,0.02886041879263381,0.028922852678021353,108.1925551362268
2934,9699629028,"(25.5622094, 45.6740142)",25.5622094,45.6740142,0.0003976746511770058,0.0018315018315018315,-1.3986788759091497e-16,0.022720060359959635,0.001075252143954434,0.0010745742806811509,74.8950615423965
2935,11010468913,"(25.560253, 45.6714739)",25.560253,45.6714739,0.0003949719845835079,0.0018315018315018315,-1.5723630965765583e-16,0.02278157187888275,0.01153677589492236,0.011538871257382675,117.67391001922802
2936,5410186082,"(25.6216053, 45.6614685)",25.6216053,45.6614685,0.0001711706136481478,0.0006105006105006105,2.614763664978489e-06,0.024297275800866464,0.0,0.0,87.99677050974158
2937,5541446210,"(25.5533071, 45.6089999)",25.5533071,45.6089999,0.0003027718026338684,0.0009157509157509158,-2.6291126605985982e-18,0.018685803705219786,0.01855875252821818,0.01855875252821818,113.1716051693608
2938,5541446217,"(25.5531833, 45.6090959)",25.5531833,45.6090959,0.0003034177391802497,0.0009157509157509158,-5.8152671735285214e-18,0.019408435038868913,0.01855288053761336,0.01855288053761336,107.47606217571915
2939,5643604721,"(25.5785041, 45.7161777)",25.5785041,45.7161777,0.00017452781683270624,0.0006105006105006105,5.980730497607891e-19,0.018357154405578422,0.0,0.0,105.70151239444247
